bvmc_id,nombre,wikidata_uri,pais,sexo,imagen,ano_nacimiento,ano_fallecimiento,generos
1667,Paul von Heyse,http://www.wikidata.org/entity/Q76487,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Friedrich%20Erdmann%20von%20Menzel%20042.jpg,1830,1914,
1776,Fritz Reuter,http://www.wikidata.org/entity/Q76492,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz%20Reuter%20von%20Theodor%20Schloepke.jpg,1810,1874,
1629,Klaus Groth,http://www.wikidata.org/entity/Q76494,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Klaus%20Groth%20%28Allers%2C%20Kunsthalle%20Kiel%29.jpg,1819,1899,
6537,Michael Ende,http://www.wikidata.org/entity/Q76498,Alemania,masculino,,1923,1995,
1649,Johann Georg Hamann,http://www.wikidata.org/entity/Q76499,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Georg%20Hamann%20%281730%E2%80%931788%29.jpg,1730,1788,
63077,Christian Wolff,http://www.wikidata.org/entity/Q76510,Reino de Prusia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Wolff.jpg,1679,1754,
2372,August Bebel,http://www.wikidata.org/entity/Q76520,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/August%20Bebel%202.jpg,1840,1913,
30513,Enrique Cornelio Agripa de Nettesheim,http://www.wikidata.org/entity/Q76568,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Agrippa%20von%20Nettesheim.jpg,1486,1535,
16361,Georgius Agricola,http://www.wikidata.org/entity/Q76579,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Georgius%20Agricola.jpg,1494,1555,
17699,Friedrich Hoffmann,http://www.wikidata.org/entity/Q76607,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Hoffmann.jpg,1660,1742,
14533,Friedrich Fröbel,http://www.wikidata.org/entity/Q76679,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Frederick-Froebel-Bardeen.jpeg,1782,1852,
14533,Friedrich Fröbel,http://www.wikidata.org/entity/Q76679,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Fr%C3%B6bel.jpg,1782,1852,
14533,Friedrich Fröbel,http://www.wikidata.org/entity/Q76679,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Wilhelm%20August%20Fr%C3%B6bel.jpg,1782,1852,
14533,Friedrich Fröbel,http://www.wikidata.org/entity/Q76679,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Froeb.jpg,1782,1852,
14753,Bernhard Schlink,http://www.wikidata.org/entity/Q76699,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard%20Schlink.jpg,1944,,novela
2394,Berthold Auerbach,http://www.wikidata.org/entity/Q76715,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Berthold%20Auerbach.jpg,1812,1882,
73768,Ernst Jünger,http://www.wikidata.org/entity/Q76727,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Junger%20drawing.jpg,1895,1998,
2389,Max Stirner,http://www.wikidata.org/entity/Q76725,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Stirner-k.jpg,1806,1856,
31699,Cristóbal Clavio,http://www.wikidata.org/entity/Q76728,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Christopher%20Clavius.jpg,1538,1612,
16117,Atanasio Kircher,http://www.wikidata.org/entity/Q76738,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Athanasius%20Kircher.jpg,1602,1680,
1636,Karl Gutzkow,http://www.wikidata.org/entity/Q76755,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Gutzkow%2019c.jpg,1811,1878,novela
57805,Max Horkheimer,http://www.wikidata.org/entity/Q76826,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/AdornoHorkheimerHabermasbyJeremyJShapiro2.png,1895,1973,
57805,Max Horkheimer,http://www.wikidata.org/entity/Q76826,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/AdornoHorkheimerHabermasbyJeremyJShapiro2.png,1895,1973,
2420,Georg Simmel,http://www.wikidata.org/entity/Q76849,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Simmel%2001.JPG,1858,1918,
1361,Gustav Fechner,http://www.wikidata.org/entity/Q76881,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Fechner.jpg,1801,1887,
2415,Friedrich Karl von Savigny,http://www.wikidata.org/entity/Q76892,Reino de Prusia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Savigny02.jpg,1779,1861,
1360,August Heinrich Hoffmann von Fallersleben,http://www.wikidata.org/entity/Q76938,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Hoffmann%20von%20Fallersleben.jpg,1798,1874,
1360,August Heinrich Hoffmann von Fallersleben,http://www.wikidata.org/entity/Q76938,Polonia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Hoffmann%20von%20Fallersleben.jpg,1798,1874,
13772,W. G. Sebald,http://www.wikidata.org/entity/Q76952,Alemania,masculino,,1944,2001,
1745,Moses Mendelssohn,http://www.wikidata.org/entity/Q76997,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Moses%20Mendelson%20P7160073.JPG,1729,1786,
403,Jakob Böhme,http://www.wikidata.org/entity/Q77017,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob-B%C3%B6hme.jpg,1575,1624,
1781,Wilhelm Heinrich Riehl,http://www.wikidata.org/entity/Q77020,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Heinrich%20Riehl.01.jpg,1823,1897,
2425,Wilhelm Windelband,http://www.wikidata.org/entity/Q77045,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Windelband.jpg,1848,1915,
72403,Eduard von Hartmann,http://www.wikidata.org/entity/Q77057,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Robert%20Eduard%20von%20Hartmann%20-%20Philosoph.jpg,1842,1906,
50295,Dietrich Fischer-Dieskau,http://www.wikidata.org/entity/Q77060,Alemania,masculino,,1925,2012,ópera
18845,Julius Klaproth,http://www.wikidata.org/entity/Q77068,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Julius%20Klaproth.jpg,1783,1835,
543,Jean Paul,http://www.wikidata.org/entity/Q77079,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jeanpaul.jpg,1763,1825,
6744,Klaus Mann,http://www.wikidata.org/entity/Q77087,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Klaus%20Mann.jpg,1906,1949,cuento#teatro#novela#autobiografía
6744,Klaus Mann,http://www.wikidata.org/entity/Q77087,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Klaus%20Mann.jpg,1906,1949,cuento#teatro#novela#autobiografía
62702,Ulrich von Hutten,http://www.wikidata.org/entity/Q77107,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Hutten.jpg,1488,1523,
8096,Carl Schmitt,http://www.wikidata.org/entity/Q77148,Alemania,masculino,,1888,1985,
44163,George Enescu,http://www.wikidata.org/entity/Q77177,Rumania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Enescu24.jpg,1881,1955,sinfonía#ópera
30814,Leopold von Ranke,http://www.wikidata.org/entity/Q77184,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jebens%2C%20Adolf%20-%20Leopold%20von%20Ranke%20%28detail%29%20-%201875.jpg,1795,1886,
6538,Janosch,http://www.wikidata.org/entity/Q77206,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Janosch.jpg,1931,,
1631,Andreas Gryphius,http://www.wikidata.org/entity/Q77214,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Gryphius.jpg,1616,1664,obra de teatro#poesía
1631,Andreas Gryphius,http://www.wikidata.org/entity/Q77214,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Gryphius%201.jpg,1616,1664,obra de teatro#poesía
1631,Andreas Gryphius,http://www.wikidata.org/entity/Q77214,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Gryphius2.jpg,1616,1664,obra de teatro#poesía
1631,Andreas Gryphius,http://www.wikidata.org/entity/Q77214,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gryphius.jpg,1616,1664,obra de teatro#poesía
1346,Simon Dach,http://www.wikidata.org/entity/Q77285,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Simon%20Dach.jpg,1605,1659,
1313,Willibald Alexis,http://www.wikidata.org/entity/Q77312,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Willibald%20Alexis.jpg,1798,1871,
1737,Otto Ludwig,http://www.wikidata.org/entity/Q77321,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fotothek%20df%20rp-c%200200071%20Triebischtal-Semmelsberg.%20Otto%20Ludwig%2C%20Portr%C3%A4t%2C%20Zeichnung%20%28Stadtarchiv%20Mei%C3%9Fen%2C%20Graphiksammlung%29.jpg,1813,1865,
12621,Theodor Plievier,http://www.wikidata.org/entity/Q77328,República Democrática Alemana,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fotothek%20df%20pk%200000220%20004%20Portr%C3%A4ts%2C%20Prof.%20%28Max%20%5E%29%20Pechstein%2C%20%28Johannes%5E%29%20Stroux%2C%20Kraus%2C%20Benedik%2C%20Lederer%2C.jpg,1892,1955,
1815,Ernst Stadler,http://www.wikidata.org/entity/Q77359,Imperio alemán,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Maria%20Richard%20Stadler.jpg,1883,1914,
1803,Gustav Schwab,http://www.wikidata.org/entity/Q77428,Reino de Wurtemberg,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Schwab.jpg,1792,1850,
18857,Johann Gottlieb Georgi,http://www.wikidata.org/entity/Q77432,Prusia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Georgi%20Johann%20Gottlied%201729%E2%80%931802.jpg,1729,1802,
18857,Johann Gottlieb Georgi,http://www.wikidata.org/entity/Q77432,Imperio ruso,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Georgi%20Johann%20Gottlied%201729%E2%80%931802.jpg,1729,1802,
1688,Wilhelm Jensen,http://www.wikidata.org/entity/Q77444,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Jensen%2001.jpg,1837,1911,
1810,Johann Gottfried Seume,http://www.wikidata.org/entity/Q77451,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/JohannGottfriedSeume%20fromMeyersGroschenBibliothek.png,1763,1810,
1810,Johann Gottfried Seume,http://www.wikidata.org/entity/Q77451,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Seume%20Kuegelgen.jpg,1763,1810,
1716,Heinrich Laube,http://www.wikidata.org/entity/Q77470,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/H%20Laube%20Portrait.jpg,1806,1884,
1489,Ludwig Ganghofer,http://www.wikidata.org/entity/Q77475,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Wenzl%20Weis%20-%20Ludwig%20Ganghofer.jpg,1855,1920,
1615,Friedrich Gerstäcker,http://www.wikidata.org/entity/Q77478,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Gerst%C3%A4cker.jpg,1816,1872,
1765,Hans Paasche,http://www.wikidata.org/entity/Q77477,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/HansPaaschen.jpg,1881,1920,
2408,Konrad von Würzburg,http://www.wikidata.org/entity/Q77480,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Codex%20Manesse%20Konrad%20von%20W%C3%BCrzburg.jpg,1225,1287,
1735,Hermann Löns,http://www.wikidata.org/entity/Q77486,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%B6nsbild.jpg,1866,1914,
1695,Eduard Von Keyserling,http://www.wikidata.org/entity/Q77494,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Lovis%20Corinth%20-%20Eduard%20von%20Keyserling.jpg,1855,1918,
1843,Friedrich Wilhelm Weber,http://www.wikidata.org/entity/Q77492,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Wilhelm%20Weber.jpg,1813,1894,
60777,Daniel Schwenter,http://www.wikidata.org/entity/Q77509,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Schwenter%2C%20portrait.jpg,1585,1636,
30569,Albrecht von Eyb,http://www.wikidata.org/entity/Q77715,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20von%20Eyb.jpg,1420,1475,
44418,Hans Namuth,http://www.wikidata.org/entity/Q77717,Alemania,masculino,,1915,1990,
44418,Hans Namuth,http://www.wikidata.org/entity/Q77717,Estados Unidos,masculino,,1915,1990,
1766,Gottlieb Konrad Pfeffel,http://www.wikidata.org/entity/Q77742,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/PfeffelGC.jpg,1736,1809,
1766,Gottlieb Konrad Pfeffel,http://www.wikidata.org/entity/Q77742,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/PfeffelGC.jpg,1736,1809,
1766,Gottlieb Konrad Pfeffel,http://www.wikidata.org/entity/Q77742,Suiza,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/PfeffelGC.jpg,1736,1809,
31714,Johannes Petreius,http://www.wikidata.org/entity/Q77965,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Petreius.jpg,1497,1550,
32280,Sixt Birck,http://www.wikidata.org/entity/Q77979,Alemania,masculino,,1501,1554,
1845,Georg Weerth,http://www.wikidata.org/entity/Q78000,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Weerth.jpg,1822,1856,
10201,Konrad Haebler,http://www.wikidata.org/entity/Q78249,Alemania,masculino,,1857,1946,
71722,Rudolph Sohm,http://www.wikidata.org/entity/Q78275,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Rudolph%20Sohm.jpg,1841,1917,
1785,Leopold von Sacher-Masoch,http://www.wikidata.org/entity/Q78474,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Leopold%20von%20Sacher-Masoch%2C%20portrait%203.jpg,1836,1895,
1785,Leopold von Sacher-Masoch,http://www.wikidata.org/entity/Q78474,Polonia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Leopold%20von%20Sacher-Masoch%2C%20portrait%203.jpg,1836,1895,
42094,Alban Berg,http://www.wikidata.org/entity/Q78475,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/WP%20Alban%20Berg.jpg,1885,1935,Dodecafonismo#ópera
1835,Georg Trakl,http://www.wikidata.org/entity/Q78476,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Trakl.jpg,1887,1914,obra de teatro#poesía
36467,Stefan Zweig,http://www.wikidata.org/entity/Q78491,Imperio austrohúngaro,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Zweig%201900%20cropped.jpg,1881,1942,
36467,Stefan Zweig,http://www.wikidata.org/entity/Q78491,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Zweig%201900%20cropped.jpg,1881,1942,
11008,Arthur Koestler,http://www.wikidata.org/entity/Q78494,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Koestler%20%281969%29.jpg,1905,1983,
11008,Arthur Koestler,http://www.wikidata.org/entity/Q78494,Hungría,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Koestler%20%281969%29.jpg,1905,1983,
41405,Konrad  Zacharias Lorenz,http://www.wikidata.org/entity/Q78496,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Konrad%20Lorenz.JPG,1903,1989,
11392,Franz Werfel,http://www.wikidata.org/entity/Q78514,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Werfel.jpg,1890,1945,
11392,Franz Werfel,http://www.wikidata.org/entity/Q78514,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Werfel.jpg,1890,1945,
44207,Fritz Kreisler,http://www.wikidata.org/entity/Q78517,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz%20Kreisler.jpg,1875,1962,ópera
54869,Ernő Dohnányi,http://www.wikidata.org/entity/Q78532,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ern%C5%91%20Dohn%C3%A1nyi.jpg,1877,1960,sinfonía#ópera
55054,Erich Leinsdorf,http://www.wikidata.org/entity/Q78602,Austria,masculino,,1912,1993,
55054,Erich Leinsdorf,http://www.wikidata.org/entity/Q78602,Estados Unidos,masculino,,1912,1993,
54989,Hans Swarowski,http://www.wikidata.org/entity/Q78721,Austria,masculino,,1899,1975,música clásica
66122,Robert Menasse,http://www.wikidata.org/entity/Q78772,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20menasse%20portrait.jpg,1954,,prosa
1341,Ignaz Franz Castelli,http://www.wikidata.org/entity/Q78813,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20von%20Amerling%20Portrait%20Iganz%20Franz%20Castelli.jpg,1780,1862,
1341,Ignaz Franz Castelli,http://www.wikidata.org/entity/Q78813,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20von%20Amerling%20Portrait%20Iganz%20Franz%20Castelli.jpg,1781,1862,
22976,Franz de Paula Adam von Waldstein,http://www.wikidata.org/entity/Q78816,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Adam%20Waldstein.jpg,1759,1823,
1647,Baron Eligius Franz Joseph von Münch-Bellinghausen,http://www.wikidata.org/entity/Q78939,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Die%20Gartenlaube%20%281856%29%20b%20249.jpg,1806,1871,
1706,Leopold Kompert,http://www.wikidata.org/entity/Q78940,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Leopold%20Kompert.jpg,1822,1886,
1784,Ferdinand von Saar,http://www.wikidata.org/entity/Q78977,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20von%20saar.jpg,1833,1906,
61248,Karl Anton von Martini,http://www.wikidata.org/entity/Q78993,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Anton%20von%20Martini.jpg,1726,1800,
44563,Franz Schalk,http://www.wikidata.org/entity/Q79026,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Schalk.png,1863,1931,
628,Walter Scott,http://www.wikidata.org/entity/Q79025,Reino de Gran Bretaña,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Henry%20Raeburn%20-%20Portrait%20of%20Sir%20Walter%20Scott.jpg,1771,1832,novela histórica#cuento#teatro#poesía
1630,Anton Alexander Auersperg,http://www.wikidata.org/entity/Q79069,Imperio austrohúngaro,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Alexander%20von%20Auersperg%202.jpg,1806,1876,
34509,Aloys Blumauer,http://www.wikidata.org/entity/Q79087,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Aloys%20Blumauer.jpg,1755,1798,
1650,Robert Hamerling,http://www.wikidata.org/entity/Q79088,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20hamerling.jpg,1830,1889,
3746,Thaddeus Peregrinus Haenke,http://www.wikidata.org/entity/Q79107,Imperio austríaco,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Thadd%C3%A4us%20Haenke.jpg,1761,1816,
3746,Thaddeus Peregrinus Haenke,http://www.wikidata.org/entity/Q79107,Imperio austríaco,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Thadd%C3%A4us%20Haenke.jpg,1761,1817,
3746,Thaddeus Peregrinus Haenke,http://www.wikidata.org/entity/Q79107,Imperio austrohúngaro,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Thadd%C3%A4us%20Haenke.jpg,1761,1816,
3746,Thaddeus Peregrinus Haenke,http://www.wikidata.org/entity/Q79107,Imperio austrohúngaro,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Thadd%C3%A4us%20Haenke.jpg,1761,1817,
1804,Charles Sealsfield,http://www.wikidata.org/entity/Q79153,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Die%20Gartenlaube%20%281864%29%20b%20053.jpg,1793,1864,
1804,Charles Sealsfield,http://www.wikidata.org/entity/Q79153,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Die%20Gartenlaube%20%281864%29%20b%20053.jpg,1793,1864,
13282,John Milton,http://www.wikidata.org/entity/Q79759,Reino de Inglaterra,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/John-milton.jpg,1608,1674,
